Base,Date,Timestamp,WST,IRR,TZS,VED,PLN,BRL,RSD,NGN,SSP,SDG,CNY,ANG,MOP,XOF,COU,CZK,LAK,MKD,IQD,SZL,AZN,MXV,SBD,AOA,EUR,GBP,XDR,CUC,LYD,SOS,SEK,HRK,BND,ZMW,BIF,HTG,XCD,HKD,USN,UYU,CHW,BSD,KMF,MDL,PEN,MGA,MVR,KWD,ALL,MNT,CLP,SRD,CLF,COP,HNL,OMR,CRC,UZS,SGD,NAD,ERN,ZAR,PKR,KHR,KZT,GIP,BAM,MUR,PAB,HUF,ILS,BMD,XSU,DJF,BOB,MWK,FKP,RON,YER,VUV,GTQ,PHP,FJD,PYG,BYN,CHF,GNF,AED,VND,RUB,LSL,MRU,KPW,CAD,LKR,CHE,SAR,SYP,XUA,JMD,UGX,NOK,MXN,NIO,UYI,NPR,BGN,ETB,ZWL,BZD,CDF,INR,AUD,RWF,XPF,KYD,ISK,DOP,QAR,KRW,BWP,BBD,SLL,JPY,DZD,THB,GYD,KGS,TOP,IDR,GEL,JOD,DKK,CVE,BDT,SVC,KES,EGP,GMD,LBP,BTN,CUP,ARS,UAH,AFN,AMD,VEF,NZD,MZN,TJS,MAD,TRY,PGK,SHP,TMT,TWD,AWG,TND,TTD,GHS,USD,BHD,LRD,MMK,XAF,STN,MYR,SCR,BOV
EUR,2019-11-17,2019-11-17 23:59:59,19.377108,1317.343651,1.10541,3.738547,130.036963,56.704746,510.842051,0.416806,4.590783,9.179216,8.502354,27.168881,9.655446,8.651856,11.040284,,1840.508051,93.60821,1.10541,,2991.706711,2.987426,1.882529,,8.244185,1.956326,1.10348,3811.465467,0.803578,1.502381,656.123203,1.461711,117.449788,2542.413977,40.460249,122.961146,1671.21964,,2.224263,,399.589268,,79.255649,10694.842173,1,126.768112,,196.453339,2.961289,3.154855,2.256572,26.697062,4.770032,857.134624,15529.267554,7.482095,1.553694,2.424772,0.031063,334.575002,1286.288028,2.228064,132.713614,21.226133,2.56068,10.70141,4071.831425,4138.048246,4.059895,811.885633,16.27148,110.292938,61.540589,155.375725,,1.72696,,276.739762,7.630533,7.747157,79.230064,656.123203,86.431897,135.921561,642.242809,,569.285637,9770.674662,32.442318,1.10541,1668.522574,198.846969,7.472472,12.007641,25606.485971,112.708546,527.74368,7.438965,171.370411,15.123831,1.093368,216.660198,10494.65773,16.271778,4.637472,77.213168,1.956296,230.248329,1.621885,16.297929,25.599091,0.919533,1.989738,29.293366,119.290223,70.433245,0.425618,107.447213,15.338385,3.839476,0.898566,492.598311,17.827516,1028.970586,6.352863,,16.968307,7112.101623,0.898566,355.942028,4460.229834,55.923166,641.892597,0.783711,0.855582,46543.288992,994.951072,0.335735,10483.055354,1.460133,16.263599,10.648122,,49.773808,120.160833,2071.234611,58.30777,6.124351,4.145564,37.22543,,4.024807,65.755904,428.17846,10.042738,10.676605,1.503822,70.027706,33.72055,3.879989,3.277538,4.274688,16.581411,41.474505,3.802463,1.10348,8.895853,33.454001,1.903482
EUR,2019-11-18,2019-11-18 23:59:59,19.379479,1317.559525,1.107193,3.735679,129.997387,56.820626,510.821701,0.417478,4.600937,9.194021,8.531361,27.258629,9.688087,8.667017,11.058093,,1844.58362,93.88951,1.107193,,2996.738251,2.992244,1.885088,,8.257411,1.957869,1.107253,3819.261835,0.80449,1.506182,656.646667,1.462303,117.467608,2553.296314,40.524249,122.786669,1679.14901,,2.231824,,401.35872,,79.657105,10739.770904,1,127.18258,,196.770122,2.950813,3.147197,2.263957,26.757361,4.776539,859.863219,15659.028881,7.494303,1.560805,2.421759,0.031162,335.398657,1291.750996,2.235628,132.586181,21.393939,2.567134,10.734277,4085.791287,4123.924115,4.066938,811.014663,16.39197,110.664224,61.526549,155.626322,,1.730986,,277.128607,7.656572,7.779145,79.489086,656.646667,86.637736,136.291064,642.172132,,570.20474,9811.943583,33.311387,1.107193,1675.18257,198.80731,7.472118,12.048546,25696.285921,112.767348,528.474172,7.442216,171.98436,15.168217,1.095343,215.349165,10435.29221,16.397547,4.670028,77.337138,1.954182,231.050582,1.62707,16.408676,25.568629,0.922761,1.992947,29.340611,119.825966,70.739438,0.42623,107.814238,15.440477,3.826735,0.900015,492.153352,17.859238,1032.457359,6.34762,,17.049928,7128.486968,0.900015,356.516108,4484.131221,56.218274,642.258762,0.785026,0.85504,46618.355911,996.542615,0.336251,10518.812833,1.462489,16.400571,10.674275,,49.950511,120.320858,2070.450683,58.352286,6.144874,4.152323,37.352894,,4.031244,65.809274,429.086787,10.092086,10.677492,1.506336,70.262554,33.718408,3.875175,3.282843,4.291811,16.607762,41.715813,3.769359,1.107263,8.928778,33.43634,1.909989
EUR,2019-11-19,2019-11-19 23:59:59,19.332252,1318.341464,1.10785,3.735709,130.061995,56.837867,511.519837,0.41763,4.606,9.197734,8.532138,27.396948,9.692475,8.671751,11.064654,,1845.67853,93.926957,1.10785,,2999.984712,2.99402,1.884371,,8.262346,1.955724,1.10774,3805.464647,0.804854,1.506839,655.930338,1.470317,117.481932,2551.048696,40.429998,122.747978,1679.265574,,2.232779,,400.466027,,79.611193,10718.448497,1,127.016971,,196.887027,2.94842,3.151884,2.264677,26.807947,4.775384,874.75204,15609.606078,7.503393,1.556016,2.419489,0.031702,332.787204,1293.769189,2.236579,132.808823,21.449128,2.568106,10.70892,4087.478489,4099.044873,4.06935,808.730311,16.352274,110.26002,61.501941,155.718683,,1.722807,,277.298753,7.659716,7.785749,79.385582,656.405516,86.689472,136.11023,643.661152,,570.543089,9810.011412,33.011838,1.10785,1675.508414,198.692837,7.473001,12.040548,25711.536031,112.712384,528.931337,7.443128,172.215237,15.177095,1.097182,215.469657,10447.024776,16.407063,4.645436,77.383229,1.95602,231.217461,1.623307,16.363143,25.554556,0.92315,1.99413,29.358024,119.813694,70.761038,0.426538,107.858158,15.50786,3.835485,0.900549,492.384326,17.835828,1030.300472,6.318405,,17.048897,7131.849209,0.900549,356.727691,4487.9002,56.411072,641.065262,0.785434,0.856892,46646.023382,997.121001,0.336457,10524.574506,1.463361,16.364072,10.67594,,49.971843,120.145775,2071.679444,58.50883,6.14826,4.154886,37.528415,,4.033633,66.069175,428.926761,10.116077,10.677479,1.508161,70.44261,33.733949,3.888553,3.295851,4.28538,16.617836,41.710363,3.817045,1.10774,8.931936,33.443788,1.89968
EUR,2019-11-20,2019-11-20 23:59:59,19.275112,1318.340658,1.107849,3.740115,129.86356,56.832419,515.435193,0.4177,4.614749,9.197728,8.546432,27.391566,9.693412,8.670527,11.064644,,1845.677045,93.932814,1.107849,,2999.868916,2.994018,1.884609,,8.26233,1.959552,1.107804,3815.986888,0.805028,1.508465,657.205326,1.473938,117.526177,2550.0505,40.489974,122.873229,1679.924283,,2.232941,,401.589833,,79.519431,10712.90275,1,127.276751,,196.88728,2.950688,3.155706,2.270412,26.763836,4.783361,878.305713,15553.972527,7.501307,1.556515,2.424251,0.031831,333.540579,1296.471531,2.236648,132.890998,21.586107,2.565724,10.741203,4085.460036,4099.041721,4.069355,811.500919,16.373923,110.72987,61.538292,155.718587,,1.728289,,277.34986,7.66015,7.794818,79.548,652.523197,86.689534,135.888937,642.552277,,570.542787,9816.652659,33.013588,1.107849,1677.967924,198.622068,7.47311,12.067121,25711.520306,112.05871,528.421574,7.444623,172.215112,15.178127,1.097275,213.814659,10419.322558,16.374478,4.649087,77.383382,1.955908,231.249237,1.629909,16.373719,25.525065,0.923153,1.994129,29.358006,119.982207,70.706159,0.426552,107.732627,15.569673,3.846619,0.900548,493.242206,17.832716,1035.839089,6.314855,,17.005876,7165.109689,0.900548,356.727473,4492.329136,56.411964,639.705073,0.785444,0.857082,46645.994117,997.128807,0.336456,10524.56821,1.463358,16.389134,10.677117,,49.974022,120.183915,2071.678177,58.490099,6.148324,4.154411,37.528402,,4.033402,66.100606,429.008745,10.115762,10.675786,1.509013,70.586626,33.748392,3.877473,3.306964,4.294965,16.61748,41.724252,3.748259,1.107804,8.929561,33.445413,1.899809
EUR,2019-11-21,2019-11-21 23:59:59,19.312388,1306.24695,1.106556,3.735702,130.006097,56.268466,516.790874,0.417219,4.613781,9.185566,8.539454,27.307471,9.683299,8.653764,11.051731,,1842.415248,93.844828,1.106556,,2996.594124,2.990522,1.881847,,8.252744,1.952664,1.106706,3803.232249,0.804465,1.506657,654.895071,1.469562,117.532767,2548.842353,40.446608,122.87222,1678.349241,,2.230783,,401.131772,,79.39593,10705.926974,1,127.044999,,196.657074,2.956549,3.154237,2.265327,26.74733,4.780085,882.806426,15576.985853,7.493549,1.554696,2.423575,0.03199,334.572696,1301.564272,2.234577,132.76169,21.455951,2.565103,10.7315,4080.483788,4072.125125,4.064602,807.78586,16.255545,110.546894,61.542007,155.536774,,1.727914,,277.026183,7.652991,7.7782,79.403146,655.635054,86.587979,136.29481,642.908865,,569.876272,9804.084419,32.997406,1.106556,1673.462469,198.850875,7.472789,12.016616,25681.500047,111.928127,527.483563,7.438602,171.792403,15.159477,1.098696,213.44413,10401.624421,16.254968,4.640017,77.293185,1.955024,230.925567,1.629907,16.25589,25.529125,0.922305,1.9918,29.323728,119.784768,70.49312,0.426,107.631484,15.732092,3.82959,0.899497,492.693836,17.823179,1031.863274,6.305268,,17.047531,7165.880901,0.899497,356.310965,4484.870815,56.262787,638.704378,0.784544,0.856588,46591.530978,995.969871,0.335984,10512.280076,1.461653,16.244459,10.643606,,49.925748,120.15755,2070.365883,58.446233,6.185449,4.149484,37.622876,,4.028984,66.114048,427.167372,10.118208,10.656685,1.508126,70.609066,33.707878,3.872945,3.30803,4.297907,16.598284,41.695393,3.753992,1.106706,8.916442,33.440002,1.898022
EUR,2019-11-22,2019-11-22 23:59:59,19.172768,1311.380024,1.102,3.725174,128.686508,56.042255,518.025419,0.415457,4.597659,9.09179,8.481581,27.252889,9.641622,8.623795,11.006229,,1835.932432,93.493693,1.102,,2986.125347,2.978211,1.877775,,8.218758,1.947682,1.101886,3774.901068,0.801846,1.501817,653.224375,1.465787,117.506674,2538.350852,40.275067,122.377547,1669.884917,,2.220999,,399.479114,,79.115451,10634.300565,1,126.367368,,195.847877,2.990416,3.142946,2.259568,26.566307,4.776954,881.714527,15528.000168,7.458166,1.548353,2.389692,0.031954,334.629474,1301.186946,2.224783,132.223808,21.352687,2.556365,10.677134,4063.681941,4022.300455,4.047261,804.460395,16.166756,110.365736,61.484443,154.896418,,1.719646,,275.834569,7.619391,7.757203,78.979905,653.486378,86.231947,136.086408,639.160384,,567.530382,9764.82256,32.862073,1.102,1665.873819,198.474425,7.472887,11.963997,25575.76746,111.958982,525.599354,7.426732,171.365084,15.097685,1.098998,212.741525,10386.350579,16.166761,4.624548,76.975125,1.955438,229.817564,1.624566,16.177768,25.498463,0.918255,1.9836,29.203001,119.429293,70.363477,0.424256,107.15824,15.839367,3.82572,0.895794,491.327132,17.750911,1009.983018,6.296281,,16.982237,7128.845626,0.895794,354.844007,4465.304467,56.020213,629.105419,0.781362,0.85859,46399.711224,991.920345,0.334733,10466.249182,1.455636,16.233926,10.605983,,49.706663,119.72294,2060.740037,58.189314,6.175452,4.132713,37.380256,,4.012107,65.88083,425.071801,10.091852,10.63155,1.503552,70.385157,33.693692,3.857,3.278494,4.296923,16.530395,41.546012,3.742668,1.101886,8.88055,33.285074,1.889686
EUR,2019-11-23,2019-11-23 23:59:59,19.175029,1311.534672,1.10213,3.725613,128.533675,56.048864,518.086509,0.415506,4.598201,9.092862,8.482581,27.256103,9.642759,8.624812,11.007527,,1836.148939,93.504719,1.10213,,2987.548491,2.978562,1.877996,,8.219727,1.947912,1.102015,3775.346234,0.801421,1.501995,653.301409,1.46596,117.520531,2538.650194,40.279816,122.391979,1670.081843,,2.221261,,399.526224,,79.124781,10635.554645,1,126.38227,,195.870973,2.994498,3.143316,2.259835,26.56944,4.777517,881.818506,15529.831352,7.459046,1.548536,2.389973,0.031958,334.668936,1301.340392,2.225045,132.2394,21.355205,2.556666,10.678393,4064.161162,4022.774796,4.047738,804.555263,16.168663,110.378752,61.491693,154.914685,,1.719849,,275.867098,7.62029,7.758118,78.989219,653.563442,86.242116,136.102456,639.235759,,567.59731,9765.974106,32.865948,1.10213,1666.070272,198.49783,7.473768,11.965407,25578.783557,111.972185,525.661337,7.427608,171.385293,15.099465,1.099128,212.766613,10387.575419,16.168667,4.625093,76.984203,1.955669,229.844666,1.624758,16.179676,25.50147,0.918363,1.983834,29.206444,119.443377,70.371775,0.424306,107.170877,15.841235,3.826171,0.8959,491.385073,17.753004,1010.102123,6.297024,,16.98424,7129.686316,0.8959,354.885854,4465.831051,56.02682,629.179608,0.781454,0.858691,46405.183044,992.03732,0.334772,10467.483445,1.455808,16.235841,10.607234,,49.712525,119.737058,2060.983056,58.196176,6.17618,4.1332,37.384664,,4.01258,65.888599,425.121929,10.093042,10.632803,1.50373,70.393458,33.697666,3.857455,3.278881,4.29743,16.532344,41.550912,3.743109,1.102015,8.881597,33.288999,1.889909
EUR,2019-11-24,2019-11-24 23:59:59,19.176488,1311.634418,1.102214,3.725167,129.6009,56.053075,518.125902,0.415537,4.598982,9.093554,8.483226,27.257989,9.643492,8.625319,11.008358,,1836.288017,93.511829,1.102214,,2985.285491,2.978788,1.87136,,8.220304,1.94806,1.102099,3775.908913,0.802687,1.502109,653.351093,1.465691,117.52899,2538.839781,40.286285,122.400698,1670.208806,,2.22143,,399.552222,,79.130788,10636.362972,1,126.391881,,195.886012,2.937165,3.14348,2.260006,26.57146,4.771815,883.531772,15527.489763,7.459613,1.548591,2.390151,0.03202,334.179663,1301.152664,2.225215,132.249454,21.339199,2.55686,10.679205,4064.470247,4023.080363,4.0482,804.616326,16.169764,110.386144,61.49637,154.926466,,1.71995,,275.886251,7.620869,7.758812,78.995223,653.613056,86.247904,136.1017,639.283919,,567.639917,9766.716139,32.868065,1.102214,1666.196977,198.512927,7.473337,11.966317,25580.728894,111.983099,525.700769,7.428173,171.395961,15.100613,1.099793,212.782177,10388.365509,16.169339,4.625445,76.989338,1.955818,229.862147,1.622894,16.180315,25.503055,0.918433,1.983985,29.208666,119.452453,70.357507,0.424338,107.179027,15.84244,3.825771,0.895968,491.422314,17.752804,1010.178944,6.301748,,16.985393,7130.228547,0.895967,354.912844,4466.16993,56.108173,629.227458,0.781475,0.85763,46408.711548,992.076506,0.334797,10468.273154,1.455913,16.218413,10.613989,,49.716306,119.849238,2061.139799,58.200602,6.174678,4.133412,37.387371,,4.012885,65.888243,425.154261,10.095903,10.633607,1.503739,70.398482,33.699055,3.857748,3.279103,4.297036,16.532989,41.554072,3.743394,1.102099,8.882273,33.30326,1.890053
EUR,2019-11-25,2019-11-25 23:59:59,19.160032,1310.431905,1.101203,3.727026,129.485027,56.273416,523.231781,0.415158,4.601376,9.10474,8.476139,27.254901,9.634748,8.617841,10.998265,,1833.503469,93.372282,1.101203,,2989.786457,2.976057,1.87484,,8.21279,1.95517,1.101128,3776.026052,0.801899,1.50344,655.756489,1.464991,117.625046,2533.754672,40.303597,122.729334,1668.300281,,2.219551,,399.18604,,78.944711,10654.141781,1,126.352362,,195.705307,2.936845,3.134006,2.273133,26.476662,4.773601,912.665483,15492.046009,7.440189,1.547831,2.413392,0.033076,335.972763,1292.163402,2.223349,132.352808,21.415816,2.554847,10.667299,4074.224743,3969.837812,4.044937,803.878713,16.253765,110.533296,61.513452,154.784429,,1.71682,,275.686087,7.61443,7.748617,78.970051,656.864106,86.720031,135.414567,639.799026,,567.119314,9756.661209,33.559184,1.101203,1666.120557,199.260069,7.472875,11.969259,25557.276354,112.430036,524.840402,7.437235,170.911761,15.087101,1.097663,212.5876,10373.334959,16.25378,4.654679,76.919078,1.955621,229.69246,1.625167,16.248292,25.502213,0.91759,1.982166,29.181887,119.866212,70.403338,0.423971,107.08985,15.889635,3.816275,0.895146,492.622685,17.774494,1020.26484,6.323879,,16.954433,7119.196843,0.895146,354.587458,4470.885803,55.952133,630.347214,0.78073,0.853877,46366.16408,991.13078,0.334441,10466.937287,1.454577,16.267309,10.617035,,49.675732,120.025104,2060.351339,58.407466,6.133461,4.129681,37.363687,,4.009481,65.685234,425.236453,10.113892,10.634367,1.50301,70.345053,33.549231,3.854211,3.276063,4.299042,16.518305,41.573966,3.739704,1.101128,8.877385,33.290633,1.888463
EUR,2019-11-26,2019-11-26 23:59:59,19.201922,1311.634418,1.102214,3.730978,129.557556,56.378083,531.318867,0.415524,4.598452,9.098044,8.493144,27.279301,9.644934,8.628956,11.008366,,1835.186333,93.460119,1.102214,,2991.637728,2.978788,1.871992,,8.220331,1.956831,1.102264,3830.744049,0.802523,1.505995,656.259935,1.462803,117.644764,2538.956639,40.392337,122.841635,1667.611666,,2.221837,,399.540569,,78.740387,10641.874545,1,126.108061,,195.88546,2.944501,3.136953,2.288771,26.449429,4.780962,880.33522,15524.681322,7.447809,1.544591,2.412471,0.031904,336.0097,1292.593658,2.225638,132.431266,21.517753,2.558348,10.687166,4080.687336,3976.787122,4.048652,804.615652,16.169451,110.387109,61.529629,154.926466,,1.715221,,275.939508,7.622299,7.752416,78.817567,655.817131,86.799527,135.396083,640.38617,,567.639877,9766.716333,33.72722,1.102214,1666.285374,200.267662,7.471468,12.007742,25580.728894,112.976528,525.557182,7.43423,171.338942,15.100874,1.099629,212.727529,10393.876114,16.169142,4.665998,76.989761,1.955542,230.037663,1.624008,16.324049,25.499057,0.91857,1.983985,29.208666,119.964806,70.514899,0.424355,107.199837,16.087929,3.820937,0.895967,493.021865,17.766475,1030.5699,6.349085,,16.983166,7101.532514,0.895968,354.912844,4467.272332,56.036536,627.390916,0.781503,0.857065,46408.7118,992.058292,0.335062,10498.586191,1.455917,16.306372,10.566981,,49.727036,120.250976,2062.242013,58.222782,6.167991,4.133483,37.452912,,4.013151,65.944028,425.727766,10.104876,10.630305,1.504048,70.40988,33.5817,3.857748,3.279071,4.305523,16.533604,41.646524,3.743394,1.102264,8.885721,33.303189,1.879361
EUR,2019-11-27,2019-11-27 23:59:59,19.196387,1309.534057,1.100449,3.737102,129.321943,56.287451,538.335693,0.414824,4.591077,9.098502,8.475457,27.214341,9.631589,8.614451,10.990732,,1833.347454,93.442584,1.100449,,2988.426328,2.974018,1.874772,,8.207174,1.955543,1.100739,3857.623223,0.801461,1.503205,655.822183,1.462062,117.610458,2534.879473,40.342703,122.711328,1661.46715,,2.218675,,398.916739,,78.393876,10635.837838,1,125.660588,,195.57187,2.940168,3.134628,2.311561,26.437627,4.80379,901.489575,15507.968889,7.43711,1.538747,2.410642,0.032671,336.30152,1294.52371,2.222474,132.118787,21.521642,2.552157,10.669737,4067.10421,3972.619865,4.04217,804.428073,16.242967,110.821987,61.531577,154.678377,,1.716205,,275.550143,7.611385,7.735057,78.537633,655.867135,86.660397,135.002632,638.260519,,566.730827,9760.980995,33.680248,1.100449,1665.339851,199.16688,7.471608,11.964447,25539.765675,112.822181,524.958135,7.440024,170.927184,15.077709,1.098815,211.286252,10371.73008,16.242945,4.69253,76.866472,1.955877,229.686353,1.626211,16.242821,25.527993,0.917266,1.980808,29.161893,119.784041,70.421129,0.423643,106.904341,16.152933,3.818223,0.894533,492.836478,17.740882,1030.020065,6.36015,,16.957882,7116.157507,0.894533,354.344511,4456.817809,55.963314,618.199434,0.780207,0.851193,46334.39594,990.449529,0.334591,10469.670044,1.453584,16.258473,10.543961,,49.654326,120.355536,2057.839232,58.139483,6.154199,4.12702,37.415368,,4.006738,65.939884,425.447675,10.090346,10.62705,1.503059,70.456224,33.538409,3.862575,3.267975,4.308862,16.506771,41.622901,3.763862,1.100739,8.874579,33.276283,1.898722
EUR,2019-11-28,2019-11-28 23:59:59,19.249285,1314.607788,1.101128,3.726993,129.371006,56.322574,540.566841,0.415199,4.596658,9.104118,8.478907,27.111958,9.636077,8.618915,10.997518,,1834.478791,93.485406,1.101128,,2989.901035,2.975853,1.883838,,8.212251,1.957578,1.101173,3867.833309,0.802227,1.504002,656.52522,1.462381,117.605946,2535.014136,40.469192,122.724539,1658.939881,,2.21956,,399.145499,,78.79386,10642.402138,1,126.174197,,195.692598,2.945661,3.136563,2.322974,26.455637,4.792439,912.724806,15501.654997,7.440574,1.550584,2.412682,0.033078,336.097188,1297.139682,2.223465,132.429314,21.465334,2.554342,10.67543,4074.537501,4056.34125,4.044667,810.804778,16.252623,110.363528,61.539919,154.77385,,1.71537,,275.708004,7.614621,7.746871,78.858847,656.543125,86.494861,134.996588,638.654673,,567.080527,9762.549345,33.652143,1.101128,1665.241199,199.03977,7.471395,11.982997,25555.529746,113.199793,525.51349,7.436025,170.964969,15.085012,1.099515,211.416487,10498.972737,16.252529,4.613175,76.913716,1.955933,229.773034,1.627203,16.239698,25.571823,0.917703,1.98203,29.179893,119.363313,70.572616,0.423959,106.962541,16.104399,3.828787,0.895085,493.139978,17.750645,1027.827583,6.341377,,16.968223,7128.569704,0.895085,354.563225,4490.086149,55.925678,618.448412,0.780685,0.85279,46362.995551,991.050466,0.334688,10455.713783,1.454484,16.206898,10.519095,,49.67875,120.592785,2065.503986,58.186888,6.142083,4.129368,37.147139,,4.009237,65.822886,425.352344,10.093936,10.626886,1.5038,70.538969,33.517219,3.864959,3.270524,4.32011,16.516761,41.751135,3.748644,1.101273,8.877883,33.287028,1.894056
EUR,2019-11-29,2019-11-29 23:59:59,19.271933,1311.188859,1.101839,3.747911,129.010865,56.392569,541.276436,0.415441,4.601837,9.094954,8.482206,27.270953,9.639053,8.625497,11.004625,,1835.664802,93.516833,1.101839,,2994.167939,2.977776,1.877501,,8.21756,1.959296,1.101549,3875.224183,0.80247,1.50583,657.104644,1.463475,117.58871,2535.887333,40.622512,122.859486,1660.59998,,2.220428,,399.420881,,79.061426,10676.823942,1,126.440829,,195.819328,2.986218,3.135877,2.325583,26.387826,4.782208,945.272313,15520.73535,7.443067,1.548127,2.41748,0.034257,334.871451,1302.04777,2.224235,132.545823,21.535132,2.557484,10.674385,4075.810961,3975.436857,4.047102,807.101464,16.224628,111.313368,61.549182,154.873838,,1.716649,,275.904544,7.617476,7.7488,79.02532,655.594796,86.770296,133.719652,639.067212,,567.447651,9772.213825,33.720556,1.101839,1667.083363,199.299572,7.472261,11.960761,25572.039195,113.04276,526.547446,7.439491,171.198336,15.100651,1.102138,211.447136,10384.836526,16.318662,4.672075,76.963904,1.95599,230.467743,1.629048,16.230501,25.536285,0.918024,1.983311,29.198744,119.687344,70.853455,0.424371,107.000306,16.143762,3.824066,0.895664,492.798085,17.763393,1027.46522,6.331724,,16.979762,7111.982474,0.895664,354.792281,4478.977456,56.028945,619.656297,0.781759,0.852487,46392.947382,991.671281,0.335136,10495.02044,1.455424,16.146514,10.552233,,49.688308,120.634338,2060.439636,58.207982,6.186872,4.132216,37.440917,,4.011839,66.03286,425.837594,10.155042,10.648731,1.507019,70.600401,33.6403,3.867456,3.266998,4.31585,16.527985,41.766894,3.742122,1.101649,8.879808,33.294737,1.894752
EUR,2019-11-30,2019-11-30 23:59:59,19.238101,1312.760132,1.101815,3.7333,128.658945,56.391326,541.264508,0.4154,4.601735,9.094753,8.4672,27.078002,9.622,8.625179,11.004383,,1835.624351,93.35351,1.101815,,2995.526709,2.977711,1.87746,,8.217379,1.95583,1.0996,3862.600352,0.802452,1.5032,655.957057,1.463167,117.586119,2531.360141,40.610003,122.680005,1657.699879,,2.2165,,399.412079,,79.059684,10676.588664,1,126.220016,,195.815013,2.994069,3.135808,2.3215,26.341502,4.782102,945.251482,15520.001084,7.429901,1.5477,2.414192,0.034257,334.803088,1302.019078,2.2203,132.505011,21.535043,2.557427,10.655501,4068.600334,4050.230322,4.047013,805.758046,16.22427,110.265006,61.500004,154.870425,,1.715021,,275.898464,7.604001,7.748629,78.887306,655.957057,86.380001,133.716706,639.053129,,567.435147,9748.800525,33.712502,1.101815,1662.900155,198.951513,7.471987,11.939601,25490.001965,113.050009,525.630049,7.4372,170.712819,15.096001,1.101902,211.442476,10483.900708,16.318302,4.671525,76.962208,1.955976,230.060017,1.628699,16.102501,25.535892,0.9164,1.983267,29.1981,119.260015,70.851894,0.42424,106.811003,16.115202,3.823982,0.895644,492.787225,17.763001,1026.350128,6.331585,,16.979388,7099.400584,0.895644,354.784462,4482.100412,56.032005,618.560054,0.781742,0.852303,46391.925053,991.631947,0.335129,10457.530964,1.455392,16.145453,10.546712,,49.600404,120.628964,2062.53021,58.105005,6.179901,4.131685,37.096003,,4.011751,65.730706,425.090038,10.161925,10.632801,1.507067,70.598845,33.639558,3.867371,3.266926,4.315975,16.527621,41.693004,3.7892,1.0997,8.864301,33.294002,1.8914
EUR,2019-12-01,2019-12-01 23:59:59,19.238913,1312.815532,1.101862,3.733458,129.495767,56.392992,541.287305,0.415418,4.601926,9.095137,8.467557,27.079145,9.622406,8.626067,11.00484,,1835.701517,93.35745,1.101862,,2990.634078,2.977836,1.87635,,8.217693,1.955913,1.099646,3862.763359,0.802486,1.503263,655.984739,1.463801,117.59036,2531.466963,40.611717,122.685182,1657.769835,,2.216594,,399.423439,,79.062974,10677.038423,1,126.225342,,195.823028,2.943946,3.135902,2.321598,26.342614,4.780558,945.279011,15511.007046,7.430214,1.547765,2.41429,0.034258,334.743317,1302.065161,2.220394,132.510603,21.529549,2.557535,10.65595,4068.772026,4050.40124,4.047072,805.792049,16.224929,110.269658,61.5026,154.87696,,1.713307,,275.901564,7.604322,7.748956,78.890635,655.984739,86.383646,133.721866,639.079938,,567.45855,9749.211927,33.713925,1.101862,1662.970325,198.959908,7.471988,11.940105,25491.077676,113.054779,525.65223,7.437514,170.720022,15.096638,1.102065,211.448015,10484.343069,16.318697,4.668142,76.965224,1.956058,230.069726,1.628899,16.103181,25.542918,0.916439,1.983351,29.199332,119.265047,70.859064,0.424258,106.815509,16.115882,3.824495,0.895681,492.807988,17.762462,1026.393442,6.33636,,16.979487,7099.70018,0.895681,354.799435,4482.289554,56.034369,618.586157,0.781768,0.853342,46393.882446,991.742184,0.335143,10457.972224,1.455454,16.150983,10.548138,,49.602497,120.692958,2062.617252,58.107457,6.180161,4.131926,37.097569,,4.011844,65.729005,425.107977,10.147247,10.63325,1.50668,70.60182,33.640941,3.867534,3.267052,4.31116,16.527786,41.694763,3.78936,1.099746,8.864675,33.293594,1.89148
